ma_nganh,ten_nganh,ma_to_hop,nam,diem_thi_sinh,diem_cong_kv,khu_vuc,diem_chuan_2023,diem_chuan_2024,diem_chuan_2025,ket_qua,trung_binh_3nam,xu_huong_24_25,chenh_lech
7140101,Giáo dục học,A01,2023,22.0,0.0,KV3,19.25,19.91,16.0,1,18.386666666666667,-3.91,3.613333333333333
7140101,Giáo dục học,A01,2025,12.75,0.75,KV1,19.25,19.91,16.0,0,18.386666666666667,-3.91,-5.636666666666667
7140101,Giáo dục học,A01,2024,20.6,0.5,KV2,19.25,19.91,16.0,1,18.386666666666667,-3.91,2.2133333333333347
7140101,Giáo dục học,A01,2024,19.4,0.5,KV2,19.25,19.91,16.0,0,18.386666666666667,-3.91,1.013333333333332
7140101,Giáo dục học,A01,2023,22.52,0.75,KV1,19.25,19.91,16.0,1,18.386666666666667,-3.91,4.133333333333333
7140101,Giáo dục học,B00,2024,22.31,0.5,KV2,23.0,19.75,23.92,1,22.223333333333333,4.170000000000002,0.086666666666666
7140101,Giáo dục học,B00,2024,20.64,0.75,KV1,23.0,19.75,23.92,1,22.223333333333333,4.170000000000002,-1.583333333333332
7140101,Giáo dục học,B00,2024,18.74,0.75,KV1,23.0,19.75,23.92,0,22.223333333333333,4.170000000000002,-3.4833333333333343
7140101,Giáo dục học,B00,2024,22.15,0.0,KV3,23.0,19.75,23.92,1,22.223333333333333,4.170000000000002,-0.0733333333333341
7140101,Giáo dục học,B00,2024,20.21,0.25,KV2NT,23.0,19.75,23.92,1,22.223333333333333,4.170000000000002,-2.013333333333332
7140101,Giáo dục học,B00,2024,22.06,0.5,KV2,23.0,19.75,23.92,1,22.223333333333333,4.170000000000002,-0.163333333333334
7140101,Giáo dục học,B00,2023,21.34,0.25,KV2NT,23.0,19.75,23.92,0,22.223333333333333,4.170000000000002,-0.8833333333333329
7140101,Giáo dục học,B00,2024,17.63,0.0,KV3,23.0,19.75,23.92,0,22.223333333333333,4.170000000000002,-4.593333333333334
7140101,Giáo dục học,B00,2023,22.85,0.75,KV1,23.0,19.75,23.92,0,22.223333333333333,4.170000000000002,0.6266666666666687
7140101,Giáo dục học,B00,2023,20.91,0.5,KV2,23.0,19.75,23.92,0,22.223333333333333,4.170000000000002,-1.3133333333333326
7140101,Giáo dục học,C00,2023,24.32,0.25,KV2NT,24.1,21.54,21.27,1,22.30333333333333,-0.2699999999999996,2.0166666666666693
7140101,Giáo dục học,C00,2025,25.5,0.0,KV3,24.1,21.54,21.27,1,22.30333333333333,-0.2699999999999996,3.196666666666669
7140101,Giáo dục học,C00,2024,19.82,0.75,KV1,24.1,21.54,21.27,0,22.30333333333333,-0.2699999999999996,-2.4833333333333307
7140101,Giáo dục học,C00,2024,19.07,0.25,KV2NT,24.1,21.54,21.27,0,22.30333333333333,-0.2699999999999996,-3.2333333333333307
7140101,Giáo dục học,C00,2024,22.51,0.0,KV3,24.1,21.54,21.27,1,22.30333333333333,-0.2699999999999996,0.2066666666666705
7140101,Giáo dục học,C00,2024,23.28,0.75,KV1,24.1,21.54,21.27,1,22.30333333333333,-0.2699999999999996,0.97666666666667
7140101,Giáo dục học,C00,2024,19.98,0.5,KV2,24.1,21.54,21.27,0,22.30333333333333,-0.2699999999999996,-2.3233333333333306
7140101,Giáo dục học,C00,2024,23.76,0.75,KV1,24.1,21.54,21.27,1,22.30333333333333,-0.2699999999999996,1.4566666666666706
7140101,Giáo dục học,C00,2023,23.79,0.25,KV2NT,24.1,21.54,21.27,0,22.30333333333333,-0.2699999999999996,1.486666666666668
7140101,Giáo dục học,C00,2025,21.67,0.0,KV3,24.1,21.54,21.27,1,22.30333333333333,-0.2699999999999996,-0.6333333333333293
7140101,Giáo dục học,D01,2023,25.12,0.25,KV2NT,23.25,20.76,21.2,1,21.736666666666668,0.4399999999999977,3.383333333333333
7140101,Giáo dục học,D01,2024,18.65,0.25,KV2NT,23.25,20.76,21.2,0,21.736666666666668,0.4399999999999977,-3.0866666666666696
7140101,Giáo dục học,D01,2025,22.99,0.75,KV1,23.25,20.76,21.2,1,21.736666666666668,0.4399999999999977,1.2533333333333303
7140101,Giáo dục học,D01,2025,18.39,0.75,KV1,23.25,20.76,21.2,0,21.736666666666668,0.4399999999999977,-3.346666666666668
7140101,Giáo dục học,D01,2024,23.9,0.0,KV3,23.25,20.76,21.2,1,21.736666666666668,0.4399999999999977,2.1633333333333304
7140101,Giáo dục học,D01,2024,23.65,0.75,KV1,23.25,20.76,21.2,1,21.736666666666668,0.4399999999999977,1.9133333333333304
7140101,Giáo dục học,D01,2024,19.37,0.25,KV2NT,23.25,20.76,21.2,0,21.736666666666668,0.4399999999999977,-2.366666666666667
7140101,Giáo dục học,D01,2025,20.84,0.0,KV3,23.25,20.76,21.2,0,21.736666666666668,0.4399999999999977,-0.8966666666666683
7140101,Giáo dục học,D01,2023,22.14,0.25,KV2NT,23.25,20.76,21.2,0,21.736666666666668,0.4399999999999977,0.4033333333333324
7140101,Giáo dục học,D01,2024,20.86,0.0,KV3,23.25,20.76,21.2,1,21.736666666666668,0.4399999999999977,-0.8766666666666687
7140103,Công nghệ giáo dục,A00,2023,23.98,0.75,KV1,24.55,18.77,18.93,0,20.75,0.1600000000000001,3.2300000000000004
7140103,Công nghệ giáo dục,A00,2023,25.16,0.5,KV2,24.55,18.77,18.93,1,20.75,0.1600000000000001,4.41
7140103,Công nghệ giáo dục,A00,2025,19.44,0.5,KV2,24.55,18.77,18.93,1,20.75,0.1600000000000001,-1.3099999999999987
7140103,Công nghệ giáo dục,A00,2025,20.6,0.25,KV2NT,24.55,18.77,18.93,1,20.75,0.1600000000000001,-0.1499999999999985
7140103,Công nghệ giáo dục,A00,2025,14.61,0.5,KV2,24.55,18.77,18.93,0,20.75,0.1600000000000001,-6.140000000000001
7140103,Công nghệ giáo dục,A00,2024,19.72,0.0,KV3,24.55,18.77,18.93,1,20.75,0.1600000000000001,-1.0300000000000011
7140103,Công nghệ giáo dục,A00,2025,17.09,0.5,KV2,24.55,18.77,18.93,0,20.75,0.1600000000000001,-3.66
7140103,Công nghệ giáo dục,A00,2024,17.84,0.0,KV3,24.55,18.77,18.93,0,20.75,0.1600000000000001,-2.91
7140103,Công nghệ giáo dục,A00,2023,19.64,0.25,KV2NT,24.55,18.77,18.93,0,20.75,0.1600000000000001,-1.1099999999999994
7140103,Công nghệ giáo dục,A00,2025,17.42,0.5,KV2,24.55,18.77,18.93,0,20.75,0.1600000000000001,-3.3299999999999983
7140103,Công nghệ giáo dục,A01,2024,16.83,0.0,KV3,24.55,18.77,18.61,0,20.64333333333333,-0.1600000000000001,-3.813333333333336
7140103,Công nghệ giáo dục,A01,2024,17.11,0.75,KV1,24.55,18.77,18.61,0,20.64333333333333,-0.1600000000000001,-3.533333333333335
7140103,Công nghệ giáo dục,A01,2025,19.2,0.0,KV3,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,-1.4433333333333351
7140103,Công nghệ giáo dục,A01,2025,18.97,0.5,KV2,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,-1.6733333333333356
7140103,Công nghệ giáo dục,A01,2025,20.03,0.25,KV2NT,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,-0.6133333333333333
7140103,Công nghệ giáo dục,A01,2023,28.45,0.75,KV1,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,7.806666666666665
7140103,Công nghệ giáo dục,A01,2023,25.84,0.75,KV1,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,5.196666666666665
7140103,Công nghệ giáo dục,A01,2023,26.74,0.25,KV2NT,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,6.096666666666664
7140103,Công nghệ giáo dục,A01,2025,19.99,0.75,KV1,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,-0.653333333333336
7140103,Công nghệ giáo dục,A01,2025,19.19,0.5,KV2,24.55,18.77,18.61,1,20.64333333333333,-0.1600000000000001,-1.4533333333333331
7140103,Công nghệ giáo dục,D01,2025,21.83,0.5,KV2,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,0.7733333333333299
7140103,Công nghệ giáo dục,D01,2023,25.21,0.25,KV2NT,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,4.153333333333332
7140103,Công nghệ giáo dục,D01,2025,20.16,0.5,KV2,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,-0.8966666666666683
7140103,Công nghệ giáo dục,D01,2023,25.09,0.25,KV2NT,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,4.033333333333331
7140103,Công nghệ giáo dục,D01,2024,19.42,0.75,KV1,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,-1.6366666666666667
7140103,Công nghệ giáo dục,D01,2025,18.84,0.75,KV1,24.55,18.77,19.85,0,21.05666666666667,1.0800000000000018,-2.216666666666669
7140103,Công nghệ giáo dục,D01,2024,19.68,0.75,KV1,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,-1.3766666666666687
7140103,Công nghệ giáo dục,D01,2025,20.75,0.75,KV1,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,-0.3066666666666684
7140103,Công nghệ giáo dục,D01,2023,26.13,0.0,KV3,24.55,18.77,19.85,1,21.05666666666667,1.0800000000000018,5.073333333333331
7140103,Công nghệ giáo dục,D01,2023,22.57,0.25,KV2NT,24.55,18.77,19.85,0,21.05666666666667,1.0800000000000018,1.513333333333332
7140103,Công nghệ giáo dục,D07,2025,19.88,0.0,KV3,15.3,15.5,19.29,1,16.69666666666667,3.789999999999999,3.18333333333333
7140103,Công nghệ giáo dục,D07,2025,17.51,0.5,KV2,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,0.8133333333333326
7140103,Công nghệ giáo dục,D07,2024,15.44,0.25,KV2NT,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,-1.2566666666666697
7140103,Công nghệ giáo dục,D07,2025,17.47,0.25,KV2NT,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,0.7733333333333299
7140103,Công nghệ giáo dục,D07,2023,16.41,0.75,KV1,15.3,15.5,19.29,1,16.69666666666667,3.789999999999999,-0.2866666666666688
7140103,Công nghệ giáo dục,D07,2024,13.77,0.0,KV3,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,-2.9266666666666694
7140103,Công nghệ giáo dục,D07,2024,15.11,0.5,KV2,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,-1.5866666666666696
7140103,Công nghệ giáo dục,D07,2023,15.13,0.0,KV3,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,-1.5666666666666682
7140103,Công nghệ giáo dục,D07,2023,13.38,0.25,KV2NT,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,-3.316666666666668
7140103,Công nghệ giáo dục,D07,2024,14.55,0.75,KV1,15.3,15.5,19.29,0,16.69666666666667,3.789999999999999,-2.1466666666666683
7140114,Quản lý giáo dục,A00,2025,25.69,0.25,KV2NT,18.27,21.25,22.28,1,20.6,1.0300000000000011,5.090000000000003
7140114,Quản lý giáo dục,A00,2024,19.69,0.0,KV3,18.27,21.25,22.28,0,20.6,1.0300000000000011,-0.9099999999999966
7140114,Quản lý giáo dục,A00,2025,22.58,0.75,KV1,18.27,21.25,22.28,1,20.6,1.0300000000000011,1.9800000000000004
7140114,Quản lý giáo dục,A00,2023,19.17,0.0,KV3,18.27,21.25,22.28,1,20.6,1.0300000000000011,-1.4299999999999962
7140114,Quản lý giáo dục,A00,2024,23.38,0.0,KV3,18.27,21.25,22.28,1,20.6,1.0300000000000011,2.780000000000001
7140114,Quản lý giáo dục,A00,2025,22.49,0.25,KV2NT,18.27,21.25,22.28,1,20.6,1.0300000000000011,1.8900000000000008
7140114,Quản lý giáo dục,A00,2024,21.51,0.5,KV2,18.27,21.25,22.28,1,20.6,1.0300000000000011,0.9100000000000036
7140114,Quản lý giáo dục,A00,2023,22.15,0.0,KV3,18.27,21.25,22.28,1,20.6,1.0300000000000011,1.5500000000000007
7140114,Quản lý giáo dục,A00,2024,19.88,0.0,KV3,18.27,21.25,22.28,0,20.6,1.0300000000000011,-0.7199999999999989
7140114,Quản lý giáo dục,A00,2024,20.02,0.5,KV2,18.27,21.25,22.28,0,20.6,1.0300000000000011,-0.5799999999999983
7140114,Quản lý giáo dục,A01,2023,19.3,0.0,KV3,18.55,20.81,22.58,1,20.646666666666665,1.7699999999999996,-1.346666666666664
7140114,Quản lý giáo dục,A01,2024,20.51,0.0,KV3,18.55,20.81,22.58,0,20.646666666666665,1.7699999999999996,-0.1366666666666631
7140114,Quản lý giáo dục,A01,2023,22.65,0.0,KV3,18.55,20.81,22.58,1,20.646666666666665,1.7699999999999996,2.003333333333334
7140114,Quản lý giáo dục,A01,2023,20.42,0.25,KV2NT,18.55,20.81,22.58,1,20.646666666666665,1.7699999999999996,-0.226666666666663
7140114,Quản lý giáo dục,A01,2024,22.22,0.5,KV2,18.55,20.81,22.58,1,20.646666666666665,1.7699999999999996,1.573333333333334
7140114,Quản lý giáo dục,A01,2023,19.23,0.5,KV2,18.55,20.81,22.58,1,20.646666666666665,1.7699999999999996,-1.4166666666666643
7140114,Quản lý giáo dục,A01,2023,18.54,0.25,KV2NT,18.55,20.81,22.58,0,20.646666666666665,1.7699999999999996,-2.1066666666666656
7140114,Quản lý giáo dục,A01,2024,21.79,0.75,KV1,18.55,20.81,22.58,1,20.646666666666665,1.7699999999999996,1.1433333333333344
7140114,Quản lý giáo dục,A01,2025,21.58,0.75,KV1,18.55,20.81,22.58,0,20.646666666666665,1.7699999999999996,0.9333333333333336
7140114,Quản lý giáo dục,A01,2025,20.5,0.25,KV2NT,18.55,20.81,22.58,0,20.646666666666665,1.7699999999999996,-0.1466666666666647
7140114,Quản lý giáo dục,C00,2025,19.82,0.75,KV1,19.33,21.74,22.94,0,21.336666666666662,1.2000000000000028,-1.5166666666666622
7140114,Quản lý giáo dục,C00,2023,17.99,0.25,KV2NT,19.33,21.74,22.94,0,21.336666666666662,1.2000000000000028,-3.346666666666664
7140114,Quản lý giáo dục,C00,2024,22.7,0.5,KV2,19.33,21.74,22.94,1,21.336666666666662,1.2000000000000028,1.3633333333333368
7140114,Quản lý giáo dục,C00,2023,21.54,0.25,KV2NT,19.33,21.74,22.94,1,21.336666666666662,1.2000000000000028,0.2033333333333367
7140114,Quản lý giáo dục,C00,2025,23.38,0.75,KV1,19.33,21.74,22.94,1,21.336666666666662,1.2000000000000028,2.043333333333337
7140114,Quản lý giáo dục,C00,2025,27.32,0.75,KV1,19.33,21.74,22.94,1,21.336666666666662,1.2000000000000028,5.983333333333338
7140114,Quản lý giáo dục,C00,2025,22.51,0.0,KV3,19.33,21.74,22.94,0,21.336666666666662,1.2000000000000028,1.1733333333333391
7140114,Quản lý giáo dục,C00,2025,22.25,0.75,KV1,19.33,21.74,22.94,0,21.336666666666662,1.2000000000000028,0.9133333333333375
7140114,Quản lý giáo dục,C00,2023,20.77,0.75,KV1,19.33,21.74,22.94,1,21.336666666666662,1.2000000000000028,-0.5666666666666629
7140114,Quản lý giáo dục,C00,2024,21.54,0.75,KV1,19.33,21.74,22.94,0,21.336666666666662,1.2000000000000028,0.2033333333333367
7140114,Quản lý giáo dục,D01,2025,21.31,0.75,KV1,20.59,22.42,23.42,0,22.14333333333333,1.0,-0.8333333333333357
7140114,Quản lý giáo dục,D01,2025,27.01,0.25,KV2NT,20.59,22.42,23.42,1,22.14333333333333,1.0,4.866666666666667
7140114,Quản lý giáo dục,D01,2023,18.49,0.5,KV2,20.59,22.42,23.42,0,22.14333333333333,1.0,-3.653333333333336
7140114,Quản lý giáo dục,D01,2025,20.85,0.75,KV1,20.59,22.42,23.42,0,22.14333333333333,1.0,-1.293333333333333
7140114,Quản lý giáo dục,D01,2023,21.11,0.5,KV2,20.59,22.42,23.42,1,22.14333333333333,1.0,-1.033333333333335
7140114,Quản lý giáo dục,D01,2023,23.58,0.25,KV2NT,20.59,22.42,23.42,1,22.14333333333333,1.0,1.436666666666664
7140114,Quản lý giáo dục,D01,2023,21.98,0.5,KV2,20.59,22.42,23.42,1,22.14333333333333,1.0,-0.163333333333334
7140114,Quản lý giáo dục,D01,2025,24.02,0.75,KV1,20.59,22.42,23.42,1,22.14333333333333,1.0,1.8766666666666647
7140114,Quản lý giáo dục,D01,2023,18.85,0.25,KV2NT,20.59,22.42,23.42,0,22.14333333333333,1.0,-3.293333333333333
7140114,Quản lý giáo dục,D01,2023,18.95,0.5,KV2,20.59,22.42,23.42,0,22.14333333333333,1.0,-3.193333333333335
7140201,Giáo dục mầm non,A00,2024,28.66,0.25,KV2NT,25.39,27.85,24.58,1,25.94,-3.270000000000003,2.7200000000000024
7140201,Giáo dục mầm non,A00,2025,25.73,0.25,KV2NT,25.39,27.85,24.58,1,25.94,-3.270000000000003,-0.2099999999999973
7140201,Giáo dục mầm non,A00,2024,28.36,0.25,KV2NT,25.39,27.85,24.58,1,25.94,-3.270000000000003,2.4200000000000017
7140201,Giáo dục mầm non,A00,2025,25.28,0.25,KV2NT,25.39,27.85,24.58,1,25.94,-3.270000000000003,-0.6599999999999966
7140201,Giáo dục mầm non,A00,2023,25.9,0.75,KV1,25.39,27.85,24.58,1,25.94,-3.270000000000003,-0.0399999999999991
7140201,Giáo dục mầm non,A00,2023,24.19,0.25,KV2NT,25.39,27.85,24.58,0,25.94,-3.270000000000003,-1.7499999999999964
7140201,Giáo dục mầm non,A00,2024,27.37,0.25,KV2NT,25.39,27.85,24.58,0,25.94,-3.270000000000003,1.4300000000000033
7140201,Giáo dục mầm non,A00,2025,21.65,0.25,KV2NT,25.39,27.85,24.58,0,25.94,-3.270000000000003,-4.289999999999999
7140201,Giáo dục mầm non,A00,2023,24.27,0.75,KV1,25.39,27.85,24.58,0,25.94,-3.270000000000003,-1.6699999999999982
7140201,Giáo dục mầm non,A00,2023,23.97,0.25,KV2NT,25.39,27.85,24.58,0,25.94,-3.270000000000003,-1.9699999999999989
7140201,Giáo dục mầm non,B00,2025,23.1,0.25,KV2NT,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-3.193333333333332
7140201,Giáo dục mầm non,B00,2025,25.82,0.0,KV3,25.39,27.85,25.64,1,26.293333333333333,-2.210000000000001,-0.4733333333333327
7140201,Giáo dục mầm non,B00,2025,23.87,0.75,KV1,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-2.423333333333332
7140201,Giáo dục mầm non,B00,2023,24.91,0.0,KV3,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-1.3833333333333329
7140201,Giáo dục mầm non,B00,2025,25.43,0.25,KV2NT,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-0.8633333333333333
7140201,Giáo dục mầm non,B00,2024,26.96,0.0,KV3,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,0.6666666666666679
7140201,Giáo dục mầm non,B00,2023,24.26,0.5,KV2,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-2.0333333333333314
7140201,Giáo dục mầm non,B00,2025,24.21,0.25,KV2NT,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-2.083333333333332
7140201,Giáo dục mầm non,B00,2025,30.0,0.75,KV1,25.39,27.85,25.64,1,26.293333333333333,-2.210000000000001,3.706666666666667
7140201,Giáo dục mầm non,B00,2025,25.5,0.25,KV2NT,25.39,27.85,25.64,0,26.293333333333333,-2.210000000000001,-0.793333333333333
7140201,Giáo dục mầm non,C00,2024,23.62,0.0,KV3,19.83,25.21,22.22,0,22.42,-2.990000000000002,1.2000000000000028
7140201,Giáo dục mầm non,C00,2024,22.92,0.75,KV1,19.83,25.21,22.22,0,22.42,-2.990000000000002,0.5000000000000036
7140201,Giáo dục mầm non,C00,2023,18.77,0.25,KV2NT,19.83,25.21,22.22,0,22.42,-2.990000000000002,-3.649999999999999
7140201,Giáo dục mầm non,C00,2024,25.22,0.5,KV2,19.83,25.21,22.22,1,22.42,-2.990000000000002,2.8000000000000007
7140201,Giáo dục mầm non,C00,2025,19.18,0.5,KV2,19.83,25.21,22.22,0,22.42,-2.990000000000002,-3.2399999999999984
7140201,Giáo dục mầm non,C00,2025,17.46,0.25,KV2NT,19.83,25.21,22.22,0,22.42,-2.990000000000002,-4.959999999999997
7140201,Giáo dục mầm non,C00,2024,22.29,0.5,KV2,19.83,25.21,22.22,0,22.42,-2.990000000000002,-0.129999999999999
7140201,Giáo dục mầm non,C00,2023,18.72,0.0,KV3,19.83,25.21,22.22,0,22.42,-2.990000000000002,-3.6999999999999993
7140201,Giáo dục mầm non,C00,2023,19.44,0.25,KV2NT,19.83,25.21,22.22,0,22.42,-2.990000000000002,-2.979999999999997
7140201,Giáo dục mầm non,C00,2024,25.48,0.5,KV2,19.83,25.21,22.22,1,22.42,-2.990000000000002,3.0600000000000023
7140201,Giáo dục mầm non,D01,2025,22.3,0.25,KV2NT,24.2,24.43,21.96,1,23.53,-2.469999999999999,-1.2300000000000004
7140201,Giáo dục mầm non,D01,2024,24.27,0.0,KV3,24.2,24.43,21.96,0,23.53,-2.469999999999999,0.7399999999999984
7140201,Giáo dục mầm non,D01,2023,24.86,0.25,KV2NT,24.2,24.43,21.96,1,23.53,-2.469999999999999,1.3299999999999983
7140201,Giáo dục mầm non,D01,2024,26.61,0.5,KV2,24.2,24.43,21.96,1,23.53,-2.469999999999999,3.0799999999999983
7140201,Giáo dục mầm non,D01,2023,24.46,0.5,KV2,24.2,24.43,21.96,1,23.53,-2.469999999999999,0.9299999999999996
7140201,Giáo dục mầm non,D01,2024,23.57,0.75,KV1,24.2,24.43,21.96,0,23.53,-2.469999999999999,0.0399999999999991
7140201,Giáo dục mầm non,D01,2025,23.71,0.25,KV2NT,24.2,24.43,21.96,1,23.53,-2.469999999999999,0.1799999999999997
7140201,Giáo dục mầm non,D01,2024,21.88,0.5,KV2,24.2,24.43,21.96,0,23.53,-2.469999999999999,-1.650000000000002
7140201,Giáo dục mầm non,D01,2024,23.94,0.0,KV3,24.2,24.43,21.96,0,23.53,-2.469999999999999,0.4100000000000001
7140201,Giáo dục mầm non,D01,2025,20.12,0.25,KV2NT,24.2,24.43,21.96,0,23.53,-2.469999999999999,-3.41
7140202,Giáo dục tiểu học,A00,2024,27.44,0.5,KV2,24.71,26.79,19.53,1,23.676666666666662,-7.259999999999998,3.763333333333336
7140202,Giáo dục tiểu học,A00,2023,25.25,0.75,KV1,24.71,26.79,19.53,1,23.676666666666662,-7.259999999999998,1.573333333333334
7140202,Giáo dục tiểu học,A00,2023,24.42,0.75,KV1,24.71,26.79,19.53,0,23.676666666666662,-7.259999999999998,0.7433333333333358
7140202,Giáo dục tiểu học,A00,2025,20.67,0.5,KV2,24.71,26.79,19.53,1,23.676666666666662,-7.259999999999998,-3.006666666666664
7140202,Giáo dục tiểu học,A00,2024,22.09,0.0,KV3,24.71,26.79,19.53,0,23.676666666666662,-7.259999999999998,-1.586666666666666
7140202,Giáo dục tiểu học,A00,2025,17.7,0.0,KV3,24.71,26.79,19.53,0,23.676666666666662,-7.259999999999998,-5.976666666666667
7140202,Giáo dục tiểu học,A00,2025,17.9,0.75,KV1,24.71,26.79,19.53,0,23.676666666666662,-7.259999999999998,-5.776666666666667
7140202,Giáo dục tiểu học,A00,2024,26.04,0.5,KV2,24.71,26.79,19.53,0,23.676666666666662,-7.259999999999998,2.3633333333333333
7140202,Giáo dục tiểu học,A00,2025,19.16,0.75,KV1,24.71,26.79,19.53,0,23.676666666666662,-7.259999999999998,-4.516666666666666
7140202,Giáo dục tiểu học,A00,2024,27.89,0.25,KV2NT,24.71,26.79,19.53,1,23.676666666666662,-7.259999999999998,4.213333333333335
7140202,Giáo dục tiểu học,A01,2025,18.5,0.5,KV2,24.02,27.04,19.19,0,23.416666666666668,-7.849999999999998,-4.916666666666668
7140202,Giáo dục tiểu học,A01,2024,29.03,0.75,KV1,24.02,27.04,19.19,1,23.416666666666668,-7.849999999999998,5.613333333333333
7140202,Giáo dục tiểu học,A01,2024,26.99,0.0,KV3,24.02,27.04,19.19,0,23.416666666666668,-7.849999999999998,3.5733333333333306
7140202,Giáo dục tiểu học,A01,2024,25.47,0.25,KV2NT,24.02,27.04,19.19,0,23.416666666666668,-7.849999999999998,2.053333333333331
7140202,Giáo dục tiểu học,A01,2024,28.82,0.75,KV1,24.02,27.04,19.19,1,23.416666666666668,-7.849999999999998,5.403333333333332
7140202,Giáo dục tiểu học,A01,2024,27.69,0.0,KV3,24.02,27.04,19.19,1,23.416666666666668,-7.849999999999998,4.273333333333333
7140202,Giáo dục tiểu học,A01,2025,19.47,0.25,KV2NT,24.02,27.04,19.19,1,23.416666666666668,-7.849999999999998,-3.946666666666669
7140202,Giáo dục tiểu học,A01,2023,24.29,0.25,KV2NT,24.02,27.04,19.19,1,23.416666666666668,-7.849999999999998,0.8733333333333313
7140202,Giáo dục tiểu học,A01,2023,23.68,0.25,KV2NT,24.02,27.04,19.19,0,23.416666666666668,-7.849999999999998,0.2633333333333318
